SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
lightguide200stretch,143-Hold,142.900,111.968,13.966,-0.485
lightguide200stretch,144-Stretch,143.000,111.97,13.968,-0.430
lightguide200stretch,144-Stretch,143.200,112.01,14.008,-0.485
lightguide200stretch,144-Stretch,143.400,112.047,14.045,-0.430
lightguide200stretch,144-Hold,143.500,112.065,14.063,-0.485
lightguide200stretch,144-Hold,143.700,112.065,14.063,-0.430
lightguide200stretch,144-Hold,143.900,112.065,14.063,-0.430
lightguide200stretch,145-Stretch,144.000,112.068,14.066,-0.430
lightguide200stretch,145-Stretch,144.200,112.108,14.106,-0.430
lightguide200stretch,145-Stretch,144.400,112.145,14.143,-0.430
lightguide200stretch,145-Hold,144.500,112.163,14.161,-0.430
lightguide200stretch,145-Hold,144.700,112.163,14.161,-0.485
lightguide200stretch,145-Hold,144.900,112.163,14.161,-0.430
lightguide200stretch,146-Stretch,145.000,112.166,14.164,-0.485
lightguide200stretch,146-Stretch,145.200,112.205,14.203,-0.374
lightguide200stretch,146-Stretch,145.400,112.242,14.24,-0.374
lightguide200stretch,146-Hold,145.500,112.261,14.259,-0.430
lightguide200stretch,146-Hold,145.700,112.261,14.259,-0.430
lightguide200stretch,146-Hold,145.900,112.261,14.259,-0.485
lightguide200stretch,147-Stretch,146.000,112.263,14.261,-0.430
lightguide200stretch,147-Stretch,146.200,112.303,14.301,-0.430
lightguide200stretch,147-Stretch,146.400,112.34,14.338,-0.374
lightguide200stretch,147-Hold,146.500,112.358,14.356,-0.485
lightguide200stretch,147-Hold,146.700,112.358,14.356,-0.430
lightguide200stretch,147-Hold,146.900,112.358,14.356,-0.430
lightguide200stretch,148-Stretch,147.000,112.361,14.359,-0.374
lightguide200stretch,148-Stretch,147.200,112.401,14.399,-0.374
lightguide200stretch,148-Stretch,147.400,112.438,14.436,-0.374
lightguide200stretch,148-Hold,147.500,112.456,14.454,-0.430
lightguide200stretch,148-Hold,147.700,112.456,14.454,-0.430
lightguide200stretch,148-Hold,147.900,112.456,14.454,-0.374
lightguide200stretch,149-Stretch,148.000,112.459,14.457,-0.430
lightguide200stretch,149-Stretch,148.200,112.498,14.496,-0.374
lightguide200stretch,149-Stretch,148.400,112.535,14.533,-0.374
lightguide200stretch,149-Hold,148.500,112.554,14.552,-0.374
lightguide200stretch,149-Hold,148.700,112.554,14.552,-0.374
lightguide200stretch,149-Hold,148.900,112.554,14.552,-0.430
lightguide200stretch,150-Stretch,149.000,112.556,14.554,-0.318
lightguide200stretch,150-Stretch,149.200,112.596,14.594,-0.430
lightguide200stretch,150-Stretch,149.400,112.633,14.631,-0.318
lightguide200stretch,150-Hold,149.500,112.651,14.649,-0.430
lightguide200stretch,150-Hold,149.700,112.651,14.649,-0.374
lightguide200stretch,150-Hold,149.900,112.651,14.649,-0.374
lightguide200stretch,151-Stretch,150.000,112.654,14.652,-0.318
lightguide200stretch,151-Stretch,150.200,112.694,14.692,-0.374
lightguide200stretch,151-Stretch,150.400,112.731,14.729,-0.374
lightguide200stretch,151-Hold,150.500,112.749,14.747,-0.430
lightguide200stretch,151-Hold,150.700,112.749,14.747,-0.430
lightguide200stretch,151-Hold,150.900,112.749,14.747,-0.374
lightguide200stretch,152-Stretch,151.000,112.752,14.75,-0.485
lightguide200stretch,152-Stretch,151.200,112.791,14.789,-0.318
lightguide200stretch,152-Stretch,151.400,112.828,14.826,-0.374
lightguide200stretch,152-Hold,151.500,112.847,14.845,-0.374
lightguide200stretch,152-Hold,151.700,112.847,14.845,-0.430
lightguide200stretch,152-Hold,151.900,112.847,14.845,-0.430
lightguide200stretch,153-Stretch,152.000,112.849,14.847,-0.374
lightguide200stretch,153-Stretch,152.200,112.889,14.887,-0.430
lightguide200stretch,153-Stretch,152.400,112.926,14.924,-0.318
lightguide200stretch,153-Hold,152.500,112.944,14.942,-0.374
lightguide200stretch,153-Hold,152.700,112.944,14.942,-0.374
lightguide200stretch,153-Hold,152.900,112.944,14.942,-0.430
lightguide200stretch,154-Stretch,153.000,112.947,14.945,-0.318
lightguide200stretch,154-Stretch,153.200,112.987,14.985,-0.374
lightguide200stretch,154-Stretch,153.400,113.024,15.022,-0.374
lightguide200stretch,154-Hold,153.500,113.042,15.04,-0.374
lightguide200stretch,154-Hold,153.700,113.042,15.04,-0.374
lightguide200stretch,154-Hold,153.900,113.042,15.04,-0.318
lightguide200stretch,155-Stretch,154.000,113.045,15.043,-0.430
lightguide200stretch,155-Stretch,154.200,113.084,15.082,-0.318
lightguide200stretch,155-Stretch,154.400,113.121,15.119,-0.374
lightguide200stretch,155-Hold,154.500,113.14,15.138,-0.318
lightguide200stretch,155-Hold,154.700,113.14,15.138,-0.374
lightguide200stretch,155-Hold,154.900,113.14,15.138,-0.374
lightguide200stretch,156-Stretch,155.000,113.142,15.14,-0.374
lightguide200stretch,156-Stretch,155.200,113.182,15.18,-0.374
lightguide200stretch,156-Stretch,155.400,113.219,15.217,-0.318
lightguide200stretch,156-Hold,155.500,113.238,15.236,-0.374
lightguide200stretch,156-Hold,155.700,113.238,15.236,-0.318
lightguide200stretch,156-Hold,155.900,113.238,15.236,-0.374
lightguide200stretch,157-Stretch,156.000,113.24,15.238,-0.318
lightguide200stretch,157-Stretch,156.200,113.28,15.278,-0.318
lightguide200stretch,157-Stretch,156.400,113.317,15.315,-0.374
lightguide200stretch,157-Hold,156.500,113.335,15.333,-0.374
lightguide200stretch,157-Hold,156.700,113.335,15.333,-0.374
lightguide200stretch,157-Hold,156.900,113.335,15.333,-0.318
lightguide200stretch,158-Stretch,157.000,113.338,15.336,-0.374
lightguide200stretch,158-Stretch,157.200,113.377,15.375,-0.318
lightguide200stretch,158-Stretch,157.400,113.414,15.412,-0.374
lightguide200stretch,158-Hold,157.500,113.433,15.431,-0.263
lightguide200stretch,158-Hold,157.700,113.433,15.431,-0.374
lightguide200stretch,158-Hold,157.900,113.433,15.431,-0.318
lightguide200stretch,159-Stretch,158.000,113.436,15.434,-0.318
lightguide200stretch,159-Stretch,158.200,113.475,15.473,-0.318
lightguide200stretch,159-Stretch,158.400,113.512,15.51,-0.263
lightguide200stretch,159-Hold,158.500,113.531,15.529,-0.263
lightguide200stretch,159-Hold,158.700,113.531,15.529,-0.318
lightguide200stretch,159-Hold,158.900,113.531,15.529,-0.318
lightguide200stretch,160-Stretch,159.000,113.533,15.531,-0.318
lightguide200stretch,160-Stretch,159.200,113.573,15.571,-0.318
lightguide200stretch,160-Stretch,159.400,113.61,15.608,-0.263
lightguide200stretch,160-Hold,159.500,113.628,15.626,-0.374
lightguide200stretch,160-Hold,159.700,113.628,15.626,-0.263
lightguide200stretch,160-Hold,159.900,113.628,15.626,-0.318
lightguide200stretch,161-Stretch,160.000,113.631,15.629,-0.263
lightguide200stretch,161-Stretch,160.200,113.67,15.668,-0.318
lightguide200stretch,161-Stretch,160.400,113.707,15.705,-0.263
lightguide200stretch,161-Hold,160.500,113.726,15.724,-0.263
lightguide200stretch,161-Hold,160.700,113.726,15.724,-0.318
lightguide200stretch,161-Hold,160.900,113.726,15.724,-0.263
lightguide200stretch,162-Stretch,161.000,113.729,15.727,-0.318
lightguide200stretch,162-Stretch,161.200,113.768,15.766,-0.207
lightguide200stretch,162-Stretch,161.400,113.805,15.803,-0.263
lightguide200stretch,162-Hold,161.500,113.824,15.822,-0.263
lightguide200stretch,162-Hold,161.700,113.824,15.822,-0.263
lightguide200stretch,162-Hold,161.900,113.824,15.822,-0.318
lightguide200stretch,163-Stretch,162.000,113.826,15.824,-0.263
lightguide200stretch,163-Stretch,162.200,113.866,15.864,-0.318
lightguide200stretch,163-Stretch,162.400,113.903,15.901,-0.263
lightguide200stretch,163-Hold,162.500,113.921,15.919,-0.318
lightguide200stretch,163-Hold,162.700,113.921,15.919,-0.263
lightguide200stretch,163-Hold,162.900,113.921,15.919,-0.263
lightguide200stretch,164-Stretch,163.000,113.924,15.922,-0.263
lightguide200stretch,164-Stretch,163.200,113.964,15.962,-0.207
lightguide200stretch,164-Stretch,163.400,114,15.998,-0.263
lightguide200stretch,164-Hold,163.500,114.019,16.017,-0.263
lightguide200stretch,164-Hold,163.700,114.019,16.017,-0.318
lightguide200stretch,164-Hold,163.900,114.019,16.017,-0.263
lightguide200stretch,165-Stretch,164.000,114.022,16.02,-0.374
lightguide200stretch,165-Stretch,164.200,114.061,16.059,-0.207
lightguide200stretch,165-Stretch,164.400,114.098,16.096,-0.207
lightguide200stretch,165-Hold,164.500,114.117,16.115,-0.263
lightguide200stretch,165-Hold,164.700,114.117,16.115,-0.263
lightguide200stretch,165-Hold,164.900,114.117,16.115,-0.318
lightguide200stretch,166-Stretch,165.000,114.119,16.117,-0.263
lightguide200stretch,166-Stretch,165.200,114.159,16.157,-0.263
lightguide200stretch,166-Stretch,165.400,114.196,16.194,-0.207
lightguide200stretch,166-Hold,165.500,114.214,16.212,-0.263
lightguide200stretch,166-Hold,165.700,114.214,16.212,-0.263
lightguide200stretch,166-Hold,165.900,114.214,16.212,-0.318
lightguide200stretch,167-Stretch,166.000,114.217,16.215,-0.207
lightguide200stretch,167-Stretch,166.200,114.257,16.255,-0.263
lightguide200stretch,167-Stretch,166.400,114.294,16.292,-0.263
lightguide200stretch,167-Hold,166.500,114.312,16.31,-0.263
lightguide200stretch,167-Hold,166.700,114.312,16.31,-0.263
lightguide200stretch,167-Hold,166.900,114.312,16.31,-0.207
lightguide200stretch,168-Stretch,167.000,114.315,16.313,-0.318
lightguide200stretch,168-Stretch,167.200,114.354,16.352,-0.207
lightguide200stretch,168-Stretch,167.400,114.391,16.389,-0.263
lightguide200stretch,168-Hold,167.500,114.41,16.408,-0.263
lightguide200stretch,168-Hold,167.700,114.41,16.408,-0.263
lightguide200stretch,168-Hold,167.900,114.41,16.408,-0.263
lightguide200stretch,169-Stretch,168.000,114.412,16.41,-0.263
lightguide200stretch,169-Stretch,168.200,114.452,16.45,-0.263
lightguide200stretch,169-Stretch,168.400,114.489,16.487,-0.151
lightguide200stretch,169-Hold,168.500,114.507,16.505,-0.263
lightguide200stretch,169-Hold,168.700,114.507,16.505,-0.207
lightguide200stretch,169-Hold,168.900,114.507,16.505,-0.263
lightguide200stretch,170-Stretch,169.000,114.51,16.508,-0.207
lightguide200stretch,170-Stretch,169.200,114.55,16.548,-0.263
lightguide200stretch,170-Stretch,169.400,114.587,16.585,-0.207
lightguide200stretch,170-Hold,169.500,114.605,16.603,-0.263
lightguide200stretch,170-Hold,169.700,114.605,16.603,-0.263
lightguide200stretch,170-Hold,169.900,114.605,16.603,-0.207
lightguide200stretch,171-Stretch,170.000,114.608,16.606,-0.318
lightguide200stretch,171-Stretch,170.200,114.647,16.645,-0.151
lightguide200stretch,171-Stretch,170.400,114.684,16.682,-0.207
lightguide200stretch,171-Hold,170.500,114.703,16.701,-0.151
lightguide200stretch,171-Hold,170.700,114.703,16.701,-0.207
lightguide200stretch,171-Hold,170.900,114.703,16.701,-0.263
lightguide200stretch,172-Stretch,171.000,114.705,16.703,-0.207
lightguide200stretch,172-Stretch,171.200,114.745,16.743,-0.207
lightguide200stretch,172-Stretch,171.400,114.782,16.78,-0.151
lightguide200stretch,172-Hold,171.500,114.8,16.798,-0.207
lightguide200stretch,172-Hold,171.700,114.8,16.798,-0.207
lightguide200stretch,172-Hold,171.900,114.8,16.798,-0.263
lightguide200stretch,173-Stretch,172.000,114.803,16.801,-0.151
lightguide200stretch,173-Stretch,172.200,114.843,16.841,-0.207
lightguide200stretch,173-Stretch,172.400,114.88,16.878,-0.207
lightguide200stretch,173-Hold,172.500,114.898,16.896,-0.207
lightguide200stretch,173-Hold,172.700,114.898,16.896,-0.207
lightguide200stretch,173-Hold,172.900,114.898,16.896,-0.151
lightguide200stretch,174-Stretch,173.000,114.901,16.899,-0.207
lightguide200stretch,174-Stretch,173.200,114.94,16.938,-0.151
lightguide200stretch,174-Stretch,173.400,114.977,16.975,-0.207
lightguide200stretch,174-Hold,173.500,114.996,16.994,-0.151
lightguide200stretch,174-Hold,173.700,114.996,16.994,-0.263
lightguide200stretch,174-Hold,173.900,114.996,16.994,-0.151
lightguide200stretch,175-Stretch,174.000,114.998,16.996,-0.151
lightguide200stretch,175-Stretch,174.200,115.038,17.036,-0.151
lightguide200stretch,175-Stretch,174.400,115.075,17.073,-0.096
lightguide200stretch,175-Hold,174.500,115.093,17.091,-0.151
lightguide200stretch,175-Hold,174.700,115.093,17.091,-0.151
lightguide200stretch,175-Hold,174.900,115.093,17.091,-0.207
lightguide200stretch,176-Stretch,175.000,115.096,17.094,-0.151
lightguide200stretch,176-Stretch,175.200,115.136,17.134,-0.151
lightguide200stretch,176-Stretch,175.400,115.173,17.171,-0.151
lightguide200stretch,176-Hold,175.500,115.191,17.189,-0.207
lightguide200stretch,176-Hold,175.700,115.191,17.189,-0.151
lightguide200stretch,176-Hold,175.900,115.191,17.189,-0.151
lightguide200stretch,177-Stretch,176.000,115.194,17.192,-0.096
lightguide200stretch,177-Stretch,176.200,115.233,17.231,-0.151
lightguide200stretch,177-Stretch,176.400,115.27,17.268,-0.096
lightguide200stretch,177-Hold,176.500,115.289,17.287,-0.151
lightguide200stretch,177-Hold,176.700,115.289,17.287,-0.207
lightguide200stretch,177-Hold,176.900,115.289,17.287,-0.151
lightguide200stretch,178-Stretch,177.000,115.291,17.289,-0.207
lightguide200stretch,178-Stretch,177.200,115.331,17.329,-0.096
lightguide200stretch,178-Stretch,177.400,115.368,17.366,-0.096
lightguide200stretch,178-Hold,177.500,115.386,17.384,-0.151
lightguide200stretch,178-Hold,177.700,115.386,17.384,-0.151
lightguide200stretch,178-Hold,177.900,115.386,17.384,-0.207
lightguide200stretch,179-Stretch,178.000,115.389,17.387,-0.151
lightguide200stretch,179-Stretch,178.200,115.429,17.427,-0.151
lightguide200stretch,179-Stretch,178.400,115.466,17.464,-0.096
lightguide200stretch,179-Hold,178.500,115.484,17.482,-0.151
lightguide200stretch,179-Hold,178.700,115.484,17.482,-0.096
lightguide200stretch,179-Hold,178.900,115.484,17.482,-0.096
lightguide200stretch,180-Stretch,179.000,115.487,17.485,-0.096
lightguide200stretch,180-Stretch,179.200,115.526,17.524,-0.096
lightguide200stretch,180-Stretch,179.400,115.563,17.561,-0.151
lightguide200stretch,180-Hold,179.500,115.582,17.58,-0.096
lightguide200stretch,180-Hold,179.700,115.582,17.58,-0.151
lightguide200stretch,180-Hold,179.900,115.582,17.58,-0.096
lightguide200stretch,181-Stretch,180.000,115.584,17.582,-0.151
lightguide200stretch,181-Stretch,180.200,115.624,17.622,-0.040
lightguide200stretch,181-Stretch,180.400,115.661,17.659,-0.096
lightguide200stretch,181-Hold,180.500,115.68,17.678,-0.096
lightguide200stretch,181-Hold,180.700,115.68,17.678,-0.151
lightguide200stretch,181-Hold,180.900,115.68,17.678,-0.207
lightguide200stretch,182-Stretch,181.000,115.682,17.68,-0.151
lightguide200stretch,182-Stretch,181.200,115.722,17.72,-0.151
lightguide200stretch,182-Stretch,181.400,115.759,17.757,-0.040
lightguide200stretch,182-Hold,181.500,115.777,17.775,-0.151
lightguide200stretch,182-Hold,181.700,115.777,17.775,-0.096
lightguide200stretch,182-Hold,181.900,115.777,17.775,-0.151
lightguide200stretch,183-Stretch,182.000,115.78,17.778,-0.040
lightguide200stretch,183-Stretch,182.200,115.819,17.817,-0.151
lightguide200stretch,183-Stretch,182.400,115.856,17.854,-0.096
lightguide200stretch,183-Hold,182.500,115.875,17.873,-0.151
lightguide200stretch,183-Hold,182.700,115.875,17.873,-0.151
lightguide200stretch,183-Hold,182.900,115.875,17.873,-0.096
lightguide200stretch,184-Stretch,183.000,115.878,17.876,-0.207
lightguide200stretch,184-Stretch,183.200,115.917,17.915,-0.096
lightguide200stretch,184-Stretch,183.400,115.954,17.952,-0.151
lightguide200stretch,184-Hold,183.500,115.973,17.971,-0.096
lightguide200stretch,184-Hold,183.700,115.973,17.971,-0.096
lightguide200stretch,184-Hold,183.900,115.973,17.971,-0.151
lightguide200stretch,185-Stretch,184.000,115.975,17.973,-0.096
lightguide200stretch,185-Stretch,184.200,116.015,18.013,-0.096
lightguide200stretch,185-Stretch,184.400,116.052,18.05,0.016
lightguide200stretch,185-Hold,184.500,116.07,18.068,-0.151
lightguide200stretch,185-Hold,184.700,116.07,18.068,-0.040
lightguide200stretch,185-Hold,184.900,116.07,18.068,-0.096
lightguide200stretch,186-Stretch,185.000,116.073,18.071,-0.040
lightguide200stretch,186-Stretch,185.200,116.112,18.11,-0.096
lightguide200stretch,186-Stretch,185.400,116.149,18.147,-0.096
lightguide200stretch,186-Hold,185.500,116.168,18.166,-0.096
lightguide200stretch,186-Hold,185.700,116.168,18.166,-0.151
lightguide200stretch,186-Hold,185.900,116.168,18.166,-0.040
lightguide200stretch,187-Stretch,186.000,116.171,18.169,-0.096
lightguide200stretch,187-Stretch,186.200,116.21,18.208,-0.040
lightguide200stretch,187-Stretch,186.400,116.247,18.245,-0.096
lightguide200stretch,187-Hold,186.500,116.266,18.264,-0.040
lightguide200stretch,187-Hold,186.700,116.266,18.264,-0.096
lightguide200stretch,187-Hold,186.900,116.266,18.264,-0.151
lightguide200stretch,188-Stretch,187.000,116.268,18.266,-0.096
lightguide200stretch,188-Stretch,187.200,116.308,18.306,-0.096
lightguide200stretch,188-Stretch,187.400,116.345,18.343,0.016
lightguide200stretch,188-Hold,187.500,116.363,18.361,-0.040
lightguide200stretch,188-Hold,187.700,116.363,18.361,-0.040
lightguide200stretch,188-Hold,187.900,116.363,18.361,-0.096
lightguide200stretch,189-Stretch,188.000,116.366,18.364,-0.040
lightguide200stretch,189-Stretch,188.200,116.406,18.404,-0.040
lightguide200stretch,189-Stretch,188.400,116.442,18.44,-0.040
lightguide200stretch,189-Hold,188.500,116.461,18.459,-0.096
lightguide200stretch,189-Hold,188.700,116.461,18.459,-0.040
lightguide200stretch,189-Hold,188.900,116.461,18.459,-0.040
lightguide200stretch,190-Stretch,189.000,116.464,18.462,-0.040
lightguide200stretch,190-Stretch,189.200,116.503,18.501,-0.040
lightguide200stretch,190-Stretch,189.400,116.54,18.538,-0.040
lightguide200stretch,190-Hold,189.500,116.559,18.557,-0.040
lightguide200stretch,190-Hold,189.700,116.559,18.557,-0.040
lightguide200stretch,190-Hold,189.900,116.559,18.557,-0.040
lightguide200stretch,191-Stretch,190.000,116.561,18.559,-0.040
lightguide200stretch,191-Stretch,190.200,116.601,18.599,0.016
lightguide200stretch,191-Stretch,190.400,116.638,18.636,0.016
lightguide200stretch,191-Hold,190.500,116.656,18.654,0.016
lightguide200stretch,191-Hold,190.700,116.656,18.654,-0.040
lightguide200stretch,191-Hold,190.900,116.656,18.654,-0.040
lightguide200stretch,192-Stretch,191.000,116.659,18.657,-0.040
lightguide200stretch,192-Stretch,191.200,116.699,18.697,-0.040
lightguide200stretch,192-Stretch,191.400,116.736,18.734,0.016
lightguide200stretch,192-Hold,191.500,116.754,18.752,-0.040
lightguide200stretch,192-Hold,191.700,116.754,18.752,0.016
lightguide200stretch,192-Hold,191.900,116.754,18.752,0.016
lightguide200stretch,193-Stretch,192.000,116.757,18.755,0.016
lightguide200stretch,193-Stretch,192.200,116.796,18.794,-0.040
lightguide200stretch,193-Stretch,192.400,116.833,18.831,0.016
lightguide200stretch,193-Hold,192.500,116.852,18.85,0.016
lightguide200stretch,193-Hold,192.700,116.852,18.85,-0.040
lightguide200stretch,193-Hold,192.900,116.852,18.85,0.016
lightguide200stretch,194-Stretch,193.000,116.854,18.852,-0.040
lightguide200stretch,194-Stretch,193.200,116.894,18.892,0.071
lightguide200stretch,194-Stretch,193.400,116.931,18.929,0.016
lightguide200stretch,194-Hold,193.500,116.949,18.947,0.016
lightguide200stretch,194-Hold,193.700,116.949,18.947,0.016
lightguide200stretch,194-Hold,193.900,116.949,18.947,-0.040
lightguide200stretch,195-Stretch,194.000,116.952,18.95,0.016
lightguide200stretch,195-Stretch,194.200,116.992,18.99,-0.040
lightguide200stretch,195-Stretch,194.400,117.029,19.027,0.071
lightguide200stretch,195-Hold,194.500,117.047,19.045,-0.040
lightguide200stretch,195-Hold,194.700,117.047,19.045,0.016
lightguide200stretch,195-Hold,194.900,117.047,19.045,0.016
lightguide200stretch,196-Stretch,195.000,117.05,19.048,0.016
lightguide200stretch,196-Stretch,195.200,117.089,19.087,0.016
lightguide200stretch,196-Stretch,195.400,117.126,19.124,0.016
lightguide200stretch,196-Hold,195.500,117.145,19.143,0.016
lightguide200stretch,196-Hold,195.700,117.145,19.143,-0.040
lightguide200stretch,196-Hold,195.900,117.145,19.143,0.016
lightguide200stretch,197-Stretch,196.000,117.147,19.145,-0.096
lightguide200stretch,197-Stretch,196.200,117.187,19.185,0.071
lightguide200stretch,197-Stretch,196.400,117.224,19.222,0.016
lightguide200stretch,197-Hold,196.500,117.242,19.24,0.016
lightguide200stretch,197-Hold,196.700,117.242,19.24,-0.040
lightguide200stretch,197-Hold,196.900,117.242,19.24,-0.040
lightguide200stretch,198-Stretch,197.000,117.245,19.243,-0.040
lightguide200stretch,198-Stretch,197.200,117.285,19.283,0.016
lightguide200stretch,198-Stretch,197.400,117.322,19.32,0.071
lightguide200stretch,198-Hold,197.500,117.34,19.338,0.016
lightguide200stretch,198-Hold,197.700,117.34,19.338,0.071
lightguide200stretch,198-Hold,197.900,117.34,19.338,-0.040
lightguide200stretch,199-Stretch,198.000,117.343,19.341,0.071
lightguide200stretch,199-Stretch,198.200,117.382,19.38,-0.040
lightguide200stretch,199-Stretch,198.400,117.419,19.417,0.071
lightguide200stretch,199-Hold,198.500,117.438,19.436,0.016
lightguide200stretch,199-Hold,198.700,117.438,19.436,0.016
lightguide200stretch,199-Hold,198.900,117.438,19.436,0.016
lightguide200stretch,200-Stretch,199.000,117.44,19.438,0.016
lightguide200stretch,200-Stretch,199.200,117.48,19.478,0.071
lightguide200stretch,200-Stretch,199.400,117.517,19.515,0.071
lightguide200stretch,200-Hold,199.500,117.535,19.533,0.071
lightguide200stretch,200-Hold,199.700,117.535,19.533,0.016
lightguide200stretch,200-Hold,199.900,117.535,19.533,0.016
lightguide200stretch,200-Recover,200.000,117.535,19.533,0.016
